TCONS_00000001	gene-SNX18_gGal-2
TCONS_00018110	gene-FAM83A_tGut
TCONS_00018111	gene-TBC1D31_tGut
TCONS_00018113	gene-TBC1D31_tGut
TCONS_00018112	gene-TBC1D31_tGut
TCONS_00018114	gene-ZHX2_tGut
TCONS_00018115	gene-MTBP_gGal
TCONS_00018117	gene-MTBP_gGal
TCONS_00018116	gene-MTBP_gGal
TCONS_00018120	gene-COL14A1_tGut
TCONS_00018122	gene-COL14A1_tGut
TCONS_00018123	gene-COL14A1_tGut
TCONS_00018121	gene-COL14A1_tGut
TCONS_00018119	gene-COL14A1_tGut
TCONS_00018118	gene-COL14A1_tGut
TCONS_00018124	gene-COL14A1_tGut
TCONS_00018125	gene-DEPTOR_tGut
TCONS_00018126	gene-DEPTOR_tGut
TCONS_00018127	gene-CCN3_tGut
TCONS_00018128	gene-MAL2_tGut
TCONS_00018129	gene-COLEC10_tGut
TCONS_00018130	gene-MED30_tGut
TCONS_00018131	gene-MED30_tGut
TCONS_00018132	gene-SLC30A8_tGut
TCONS_00018133	gene-SLC30A8_tGut
TCONS_00018134	gene-UTP23_tGut
TCONS_00018136	gene-EBAG9_gGal
TCONS_00018135	gene-EBAG9_gGal
TCONS_00018137	gene-ENY2_tGut
TCONS_00018138	gene-TRHR_tGut
TCONS_00018139	gene-EMC2_tGut
TCONS_00018140	gene-EMC2_tGut
TCONS_00018141	gene-OXR1_tGut
TCONS_00018144	gene-OXR1_tGut
TCONS_00018143	gene-OXR1_tGut
TCONS_00018142	gene-OXR1_tGut
TCONS_00018145	gene-OXR1_tGut
TCONS_00018146	gene-OXR1_tGut
TCONS_00018149	gene-OXR1_tGut
TCONS_00018148	gene-OXR1_tGut
TCONS_00018147	gene-OXR1_tGut
TCONS_00018150	gene-ZFPM2_tGut
TCONS_00018152	gene-ZFPM2_tGut
TCONS_00018151	gene-ZFPM2_tGut
TCONS_00018153	gene-DCAF13_tGut
TCONS_00018154	gene-CTHRC1_tGut
TCONS_00018155	gene-CTHRC1_tGut
TCONS_00018156	gene-FZD6_tGut
TCONS_00018157	gene-FZD6_tGut
TCONS_00018158	gene-BAALC_tGut
TCONS_00018159	gene-BAALC_tGut
TCONS_00018160	gene-ATP6V1C1_tGut
TCONS_00018161	gene-ODF1_tGut
TCONS_00018162	gene-GRHL2_tGut
TCONS_00018164	gene-GRHL2_tGut
TCONS_00018163	gene-GRHL2_tGut
TCONS_00018167	gene-GRHL2_tGut
TCONS_00018166	gene-GRHL2_tGut
TCONS_00018165	gene-GRHL2_tGut
TCONS_00018168	gene-SPAG1_tGut
TCONS_00018169	gene-SPAG1_tGut
TCONS_00018170	gene-POLR2K_tGut
TCONS_00018171	gene-OSR2_tGut
TCONS_00018172	gene-OSR2_tGut
TCONS_00018173	gene-KCNS2_tGut
TCONS_00018174	gene-POP1_tGut
TCONS_00018175	gene-ERICH5_tGut
TCONS_00018176	gene-ERICH5_tGut
TCONS_00018177	gene-MATN2_tGut
TCONS_00018181	gene-MATN2_tGut
TCONS_00018180	gene-MATN2_tGut
TCONS_00018179	gene-MATN2_tGut
TCONS_00018178	gene-MATN2_tGut
TCONS_00018182	gene-LAPTM4B_tGut
TCONS_00018185	gene-MTDH_tGut
TCONS_00018186	gene-MTDH_tGut
TCONS_00018184	gene-MTDH_tGut
TCONS_00018183	gene-MTDH_tGut
TCONS_00018187	gene-CPQ_tGut
TCONS_00018188	gene-CPQ_tGut
TCONS_00018189	gene-SDC2_tGut
TCONS_00018190	gene-PTDSS1_tGut
TCONS_00018191	gene-PLEKHF2_tGut
TCONS_00018193	gene-NDUFAF6_tGut
TCONS_00018192	gene-NDUFAF6_tGut
TCONS_00018194	gene-NDUFAF6_tGut
TCONS_00018196	gene-INTS8_tGut
TCONS_00018195	gene-INTS8_tGut
TCONS_00018197	gene-INTS8_tGut
TCONS_00018198	gene-LOC100227924_tGut
TCONS_00018199	gene-LOC100227924_tGut
TCONS_00018200	gene-LOC100227924_tGut
TCONS_00018201	gene-LOC100227924_tGut
TCONS_00018202	gene-LOC100227924_tGut
TCONS_00018204	gene-DPY19L4_tGut
TCONS_00018203	gene-DPY19L4_tGut
TCONS_00018205	gene-DPY19L4_tGut
TCONS_00018207	gene-ESRP1_tGut
TCONS_00018206	gene-ESRP1_tGut
TCONS_00018208	gene-RNF151_gGal
TCONS_00018209	gene-PDP1_tGut
TCONS_00018210	gene-PDP1_tGut
TCONS_00018211	gene-TMEM67_tGut
TCONS_00018213	gene-TMEM67_tGut
TCONS_00018212	gene-TMEM67_tGut
TCONS_00018214	gene-CIBAR1_tGut
TCONS_00018215	gene-CIBAR1_tGut
TCONS_00018216	gene-SLC26A7_tGut
TCONS_00018217	gene-SLC26A7_tGut
TCONS_00018218	gene-SLC26A7_tGut
TCONS_00018219	gene-SLC26A7_tGut
TCONS_00018220	gene-SLC26A7_tGut
TCONS_00018221	gene-OTUD6B_tGut
TCONS_00018222	gene-NECAB1_tGut
TCONS_00018226	gene-NECAB1_tGut
TCONS_00018225	gene-NECAB1_tGut
TCONS_00018224	gene-NECAB1_tGut
TCONS_00018223	gene-NECAB1_tGut
TCONS_00018230	gene-NECAB1_tGut
TCONS_00018229	gene-NECAB1_tGut
TCONS_00018228	gene-NECAB1_tGut
TCONS_00018227	gene-NECAB1_tGut
TCONS_00018231	gene-CALB1_tGut
TCONS_00018232	gene-DECR1_tGut
TCONS_00018233	gene-OSGIN2_tGut
TCONS_00018234	gene-OSGIN2_tGut
TCONS_00018235	gene-OSGIN2_tGut
TCONS_00018236	gene-SLC7A7_gGal
TCONS_00018238	gene-RIPK2_tGut
TCONS_00018237	gene-RIPK2_tGut
TCONS_00018239	gene-CPNE3_tGut
TCONS_00018240	gene-WWP1_tGut
TCONS_00018241	gene-WWP1_tGut
TCONS_00018242	gene-ATP6V0D2_tGut
TCONS_00018243	gene-CA2_gGal
TCONS_00018244	gene-CA3B_gGal
TCONS_00018245	gene-CA3A_gGal
TCONS_00018246	gene-CA13_gGal
TCONS_00018247	gene-E2F5_tGut
TCONS_00018248	gene-E2F5_tGut
TCONS_00018251	gene-LRRCC1_tGut
TCONS_00018250	gene-LRRCC1_tGut
TCONS_00018249	gene-LRRCC1_tGut
TCONS_00018253	gene-RALYL_tGut
TCONS_00018252	gene-RALYL_tGut
TCONS_00018256	gene-RALYL_tGut
TCONS_00018255	gene-RALYL_tGut
TCONS_00018254	gene-RALYL_tGut
TCONS_00018257	gene-CHMP4C_tGut
TCONS_00018258	gene-FABP5_tGut
TCONS_00018259	gene-MRPL53_tGut
TCONS_00018260	gene-ZBTB10_tGut
TCONS_00018261	gene-STMN2_tGut
TCONS_00018264	gene-ZC2HC1A_tGut
TCONS_00018266	gene-ZC2HC1A_tGut
TCONS_00018267	gene-ZC2HC1A_tGut
TCONS_00018265	gene-ZC2HC1A_tGut
TCONS_00018263	gene-ZC2HC1A_tGut
TCONS_00018262	gene-ZC2HC1A_tGut
TCONS_00018268	gene-PKIA_tGut
TCONS_00018271	gene-ZFHX4_tGut
TCONS_00018270	gene-ZFHX4_tGut
TCONS_00018269	gene-ZFHX4_tGut
TCONS_00018272	gene-HNF4G_tGut
TCONS_00018273	gene-HNF4G_tGut
TCONS_00018274	gene-HNF4G_tGut
TCONS_00018275	gene-CRISPLD1_tGut
TCONS_00018276	gene-CRISPLD1_tGut
TCONS_00018277	gene-PI15_tGut
TCONS_00018278	gene-GDAP1_tGut
TCONS_00018279	gene-LY96_tGut
TCONS_00018280	gene-LY96_tGut
TCONS_00018281	gene-TMEM70_tGut
TCONS_00018282	gene-TMEM70_tGut
TCONS_00018283	gene-RDH10_tGut
TCONS_00018285	gene-TERF1_tGut
TCONS_00018284	gene-TERF1_tGut
TCONS_00018286	gene-KCNB2_tGut
TCONS_00018287	gene-XKR9_tGut
TCONS_00018288	gene-SULF1_tGut
TCONS_00018290	gene-C2H8orf34_tGut
TCONS_00018289	gene-C2H8orf34_tGut
TCONS_00018291	gene-PREX2_tGut
TCONS_00018292	gene-PREX2_tGut
TCONS_00018293	gene-CSPP1_tGut
TCONS_00018297	gene-CSPP1_tGut
TCONS_00018299	gene-CSPP1_tGut
TCONS_00018300	gene-CSPP1_tGut
TCONS_00018298	gene-CSPP1_tGut
TCONS_00018296	gene-CSPP1_tGut
TCONS_00018295	gene-CSPP1_tGut
TCONS_00018294	gene-CSPP1_tGut
TCONS_00018301	gene-MCMDC2_tGut
TCONS_00018302	gene-MCMDC2_tGut
TCONS_00018305	gene-MCMDC2_tGut
TCONS_00018304	gene-MCMDC2_tGut
TCONS_00018303	gene-MCMDC2_tGut
TCONS_00018306	gene-SGK3_gGal
TCONS_00018307	gene-SGK3_gGal
TCONS_00018308	gene-SGK3_gGal
TCONS_00018309	gene-VXN_tGut
TCONS_00018310	gene-ADHFE1_tGut
TCONS_00018311	gene-ADHFE1_tGut
TCONS_00018312	gene-RRS1_tGut
TCONS_00018314	gene-TRIM55_tGut
TCONS_00018313	gene-TRIM55_tGut
TCONS_00018315	gene-TRIM55_tGut
TCONS_00018316	gene-DNAJC5B_tGut
TCONS_00018317	gene-MTFR1_tGut
TCONS_00018318	gene-LOC115493904_tGut
TCONS_00018319	gene-YTHDF3_tGut
TCONS_00018320	gene-YTHDF3_tGut
TCONS_00018321	gene-YTHDF3_tGut
TCONS_00018323	gene-NKAIN3_tGut
TCONS_00018322	gene-NKAIN3_tGut
TCONS_00018324	gene-NKAIN3_tGut
TCONS_00018325	gene-CLVS1_tGut
TCONS_00018326	gene-CHD7_tGut
TCONS_00018329	gene-CHD7_tGut
TCONS_00018328	gene-CHD7_tGut
TCONS_00018327	gene-CHD7_tGut
TCONS_00018330	gene-RAB2A_tGut
TCONS_00018331	gene-SDCBP_gGal
TCONS_00018332	gene-UBXN2B_tGut
TCONS_00018333	gene-UBXN2B_tGut
TCONS_00018334	gene-UBXN2B_tGut
TCONS_00018335	gene-UBXN2B_tGut
TCONS_00018336	gene-UBXN2B_tGut
TCONS_00018337	gene-UBXN2B_tGut
TCONS_00018338	gene-UBXN2B_tGut
TCONS_00018339	gene-UBXN2B_tGut
TCONS_00018340	gene-FAM110B_tGut
TCONS_00018342	gene-LYN_tGut
TCONS_00018341	gene-LYN_tGut
TCONS_00018343	gene-TGS1_tGut
TCONS_00018344	gene-XKR4_tGut
TCONS_00018345	gene-XKR4_tGut
TCONS_00018346	gene-LOC121113084_gGal
TCONS_00018347	gene-LOC100230766_tGut
TCONS_00018348	gene-SOX17_gGal
TCONS_00018349	gene-MRPL15_tGut
TCONS_00018350	gene-RGS20_tGut
TCONS_00018351	gene-RGS20_tGut
TCONS_00018352	gene-NPBWR1_gGal
TCONS_00018353	gene-SNTG1_tGut
TCONS_00018354	gene-SNTG1_tGut
TCONS_00018355	gene-PPDPFL_tGut
TCONS_00018356	gene-UBE2V2_tGut
TCONS_00018357	gene-UBE2V2_tGut
TCONS_00018358	gene-MCM4_tGut
TCONS_00018359	gene-SPIDR_tGut
TCONS_00018362	gene-SPIDR_tGut
TCONS_00018361	gene-SPIDR_tGut
TCONS_00018360	gene-SPIDR_tGut
TCONS_00018364	gene-SPIDR_tGut
TCONS_00018363	gene-SPIDR_tGut
TCONS_00018365	gene-MAPRE2_tGut
TCONS_00018366	gene-MAPRE2_tGut
TCONS_00018367	gene-MAPRE2_tGut
TCONS_00018368	gene-MAPRE2_tGut
TCONS_00018369	gene-DTNA_tGut
TCONS_00018370	gene-DTNA_tGut
TCONS_00018371	gene-ASXL3_tGut
TCONS_00018372	gene-ASXL3_tGut
TCONS_00018373	gene-ASXL3_tGut
TCONS_00018374	gene-ASXL3_tGut
TCONS_00018375	gene-MEP1B_tGut
TCONS_00018376	gene-RNF138_tGut
TCONS_00018377	gene-RNF138_tGut
TCONS_00018378	gene-LOC100226992_tGut
TCONS_00018379	gene-TTR_tGut
TCONS_00018380	gene-TTR_tGut
TCONS_00018382	gene-DSG2_tGut
TCONS_00018381	gene-DSG2_tGut
TCONS_00018383	gene-DSG4_tGut
TCONS_00018384	gene-TAF4B_tGut
TCONS_00018385	gene-TAF4B_tGut
TCONS_00018386	gene-LOC428525_gGal
TCONS_00018387	gene-HRH4_gGal
TCONS_00018388	gene-IMPACT_tGut
TCONS_00018389	gene-TTC39C_tGut
TCONS_00018390	gene-RMC1_tGut
TCONS_00018393	gene-RIOK3_tGut
TCONS_00018394	gene-RIOK3_tGut
TCONS_00018392	gene-RIOK3_tGut
TCONS_00018391	gene-RIOK3_tGut
TCONS_00018395	gene-CABLES1_tGut
TCONS_00018397	gene-CABLES1_tGut
TCONS_00018396	gene-CABLES1_tGut
TCONS_00018398	gene-RBBP8_tGut
TCONS_00018400	gene-RBBP8_tGut
TCONS_00018399	gene-RBBP8_tGut
TCONS_00018401	gene-GATA6_tGut
TCONS_00018404	gene-MIB1_tGut
TCONS_00018403	gene-MIB1_tGut
TCONS_00018402	gene-MIB1_tGut
TCONS_00018405	gene-GREB1L_tGut
TCONS_00018407	gene-GREB1L_tGut
TCONS_00018406	gene-GREB1L_tGut
TCONS_00018408	gene-GREB1L_tGut
TCONS_00018409	gene-COLEC12_tGut
TCONS_00018410	gene-YES1_tGut
TCONS_00018411	gene-METTL4_tGut
TCONS_00018412	gene-METTL4_tGut
TCONS_00018413	gene-METTL4_tGut
TCONS_00018414	gene-LPIN2_tGut
TCONS_00018415	gene-LPIN2_tGut
TCONS_00018416	gene-LPIN2_tGut
TCONS_00018417	gene-LPIN2_tGut
TCONS_00018418	gene-MYOM1_tGut
TCONS_00018419	gene-MYOM1_tGut
TCONS_00018420	gene-DLGAP1_tGut
TCONS_00018421	gene-DLGAP1_tGut
TCONS_00018422	gene-AKAIN1_tGut
TCONS_00018423	gene-ZBTB14_tGut
TCONS_00018424	gene-EPB41L3_tGut
TCONS_00018425	gene-EPB41L3_tGut
TCONS_00018430	gene-EPB41L3_tGut
TCONS_00018432	gene-EPB41L3_tGut
TCONS_00018434	gene-EPB41L3_tGut
TCONS_00018436	gene-EPB41L3_tGut
TCONS_00018438	gene-EPB41L3_tGut
TCONS_00018437	gene-EPB41L3_tGut
TCONS_00018435	gene-EPB41L3_tGut
TCONS_00018433	gene-EPB41L3_tGut
TCONS_00018431	gene-EPB41L3_tGut
TCONS_00018429	gene-EPB41L3_tGut
TCONS_00018428	gene-EPB41L3_tGut
TCONS_00018427	gene-EPB41L3_tGut
TCONS_00018426	gene-EPB41L3_tGut
TCONS_00018439	gene-TMEM200C_tGut
TCONS_00018441	gene-LAMA1_tGut
TCONS_00018440	gene-LAMA1_tGut
TCONS_00018442	gene-PPP4R1_tGut
TCONS_00018443	gene-PPP4R1_tGut
TCONS_00018444	gene-PPP4R1_tGut
TCONS_00018446	gene-PPP4R1_tGut
TCONS_00018445	gene-PPP4R1_tGut
TCONS_00018448	gene-PPP4R1_tGut
TCONS_00018447	gene-PPP4R1_tGut
TCONS_00018450	gene-PPP4R1_tGut
TCONS_00018449	gene-PPP4R1_tGut
TCONS_00018452	gene-PPP4R1_tGut
TCONS_00018451	gene-PPP4R1_tGut
TCONS_00018454	gene-PPP4R1_tGut
TCONS_00018453	gene-PPP4R1_tGut
TCONS_00018455	gene-APCDD1_tGut
TCONS_00018456	gene-MPPE1_tGut
TCONS_00018457	gene-MPPE1_tGut
TCONS_00018458	gene-MPPE1_tGut
TCONS_00018459	gene-AFG3L2_tGut
TCONS_00018462	gene-SPIRE1_tGut
TCONS_00018463	gene-SPIRE1_tGut
TCONS_00018461	gene-SPIRE1_tGut
TCONS_00018460	gene-SPIRE1_tGut
TCONS_00018465	gene-CEP76_tGut
TCONS_00018464	gene-CEP76_tGut
TCONS_00018466	gene-PTPN2_tGut
TCONS_00018467	gene-PTPN2_tGut
TCONS_00018468	gene-PTPN2_tGut
TCONS_00018469	gene-PTPN2_tGut
TCONS_00018470	gene-FAM210A_tGut
TCONS_00018471	gene-MC2R_tGut
TCONS_00018472	gene-CDH19_tGut
TCONS_00018473	gene-DSEL_tGut
TCONS_00018474	gene-LOC100223004_tGut
TCONS_00018475	gene-TMX3_tGut
TCONS_00018476	gene-TMX3_tGut
TCONS_00018477	gene-RTTN_tGut
TCONS_00018480	gene-RTTN_tGut
TCONS_00018479	gene-RTTN_tGut
TCONS_00018478	gene-RTTN_tGut
TCONS_00018481	gene-RTTN_tGut
TCONS_00018483	gene-CBLN2_gGal
TCONS_00018482	gene-CBLN2_gGal
TCONS_00018484	gene-NETO1_tGut
TCONS_00018486	gene-FBXO15_tGut
TCONS_00018485	gene-FBXO15_tGut
TCONS_00018488	gene-FBXO15_tGut
TCONS_00018487	gene-FBXO15_tGut
TCONS_00018489	gene-FBXO15_tGut
TCONS_00018490	gene-CYB5A_gGal
TCONS_00018491	gene-DIPK1C_tGut
TCONS_00018492	gene-ZADH2_tGut
TCONS_00018493	gene-ZADH2_tGut
TCONS_00018494	gene-ZNF516_tGut
TCONS_00018495	gene-ZNF516_tGut
TCONS_00018496	gene-MBP_tGut
TCONS_00018497	gene-TDP2_tGut
TCONS_00018498	gene-C2H6orf62_tGut
TCONS_00018499	gene-C2H6orf62_tGut
TCONS_00018500	gene-C2H6orf62_tGut
TCONS_00018501	gene-RIPOR2_tGut
TCONS_00018502	gene-IFI6_tGut
TCONS_00018503	gene-ALG2_tGut
TCONS_00018504	gene-ERP44_tGut
TCONS_00018505	gene-TEX10_tGut
TCONS_00018506	gene-TEX10_tGut
TCONS_00018507	gene-LOC100228270_tGut
TCONS_00018508	gene-PDCD6_tGut
TCONS_00018509	gene-EXOC3_tGut
TCONS_00018510	gene-CAVIN4_tGut
TCONS_00018512	gene-TMEFF1_tGut
TCONS_00018511	gene-TMEFF1_tGut
TCONS_00018513	gene-CTNNAL1_tGut
TCONS_00018514	gene-CTNNAL1_tGut
TCONS_00018515	gene-GABBR2_tGut
TCONS_00018517	gene-GALNT12_gGal
TCONS_00018516	gene-GALNT12_gGal
TCONS_00018518	gene-IRX1_tGut
TCONS_00018519	gene-IRX1_tGut
TCONS_00018520	gene-NDUFS6_tGut
TCONS_00018521	gene-NDUFS6_tGut
TCONS_00018523	gene-SLC6A18_gGal
TCONS_00018522	gene-SLC6A18_gGal
TCONS_00018524	gene-SLC6A19_gGal
TCONS_00018525	gene-CCDC127_tGut
TCONS_00018527	gene-LOC100223410_tGut
TCONS_00018526	gene-LOC100223410_tGut
TCONS_00018528	gene-INO80C_gGal
TCONS_00018529	gene-RPRD1A_tGut
TCONS_00018530	gene-RPRD1A_tGut
TCONS_00018533	gene-FHOD3_tGut
TCONS_00018534	gene-FHOD3_tGut
TCONS_00018532	gene-FHOD3_tGut
TCONS_00018531	gene-FHOD3_tGut
TCONS_00018535	gene-VSTM2A_tGut
TCONS_00018536	gene-VSTM2A_tGut
TCONS_00018537	gene-VSTM2A_tGut
TCONS_00018538	gene-VSTM2A_tGut
TCONS_00018539	gene-VSTM2A_tGut
TCONS_00018540	gene-VSTM2A_tGut
TCONS_00018541	gene-IKZF1_tGut
TCONS_00018545	gene-IKZF1_tGut
TCONS_00018547	gene-IKZF1_tGut
TCONS_00018548	gene-IKZF1_tGut
TCONS_00018546	gene-IKZF1_tGut
TCONS_00018544	gene-IKZF1_tGut
TCONS_00018543	gene-IKZF1_tGut
TCONS_00018542	gene-IKZF1_tGut
TCONS_00018549	gene-VWC2_tGut
TCONS_00018550	gene-UPP1_tGut
TCONS_00018551	gene-UPP1_tGut
TCONS_00018553	gene-UPP1_tGut
TCONS_00018552	gene-UPP1_tGut
TCONS_00018555	gene-UPP1_tGut
TCONS_00018554	gene-UPP1_tGut
TCONS_00018556	gene-MYH7_gGal-like-1
TCONS_00018557	gene-MED10_tGut
TCONS_00018558	gene-NSUN2_tGut
TCONS_00018559	gene-FASTKD3_tGut
TCONS_00018560	gene-SEMA5A_tGut
TCONS_00018561	gene-SEMA5A_tGut
TCONS_00018564	gene-ATPSCKMT_tGut
TCONS_00018563	gene-ATPSCKMT_tGut
TCONS_00018562	gene-ATPSCKMT_tGut
TCONS_00018565	gene-ATPSCKMT_tGut
TCONS_00018567	gene-SBK2_gGal
TCONS_00018566	gene-SBK2_gGal
TCONS_00018568	gene-CMBL_tGut
TCONS_00018569	gene-LOC100219014_tGut
TCONS_00018570	gene-SNRNP48_gGal
TCONS_00018571	gene-DAP_tGut
TCONS_00018572	gene-DAP_tGut
TCONS_00018573	gene-CTNND2_tGut
TCONS_00018574	gene-ANKH_tGut
TCONS_00018575	gene-ANKH_tGut
TCONS_00018576	gene-MARCHF11_tGut
TCONS_00018579	gene-ZNF622_tGut
TCONS_00018578	gene-ZNF622_tGut
TCONS_00018577	gene-ZNF622_tGut
TCONS_00018580	gene-RETREG1_tGut
TCONS_00018582	gene-CDH18_tGut
TCONS_00018581	gene-CDH18_tGut
TCONS_00018583	gene-CDH12_tGut
TCONS_00018584	gene-CDH12_tGut
TCONS_00018585	gene-CDH12_tGut
TCONS_00018586	gene-CDH10_tGut
TCONS_00018587	gene-CDH9_tGut
TCONS_00018588	gene-DROSHA_tGut
TCONS_00018589	gene-RNF152_tGut
TCONS_00018590	gene-PIGN_tGut
TCONS_00018591	gene-LOC105758978_tGut
TCONS_00018592	gene-BCL2_tGut
TCONS_00018593	gene-BCL2_tGut
TCONS_00018594	gene-KDSR_tGut
TCONS_00018595	gene-KDSR_tGut
TCONS_00018596	gene-VPS4B_tGut
TCONS_00018597	gene-WRNIP1_tGut
TCONS_00018598	gene-FOXC1_tGut
TCONS_00018599	gene-FOXF2_tGut
TCONS_00018600	gene-FOXQ1_tGut
TCONS_00018602	gene-IRF4_tGut
TCONS_00018601	gene-IRF4_tGut
TCONS_00018603	gene-DUSP22_tGut
TCONS_00018604	gene-TUBB2A_gGal
TCONS_00018605	gene-TUBB2B_gGal
TCONS_00018606	gene-SLC22A23_tGut
TCONS_00018607	gene-SLC22A23_tGut
TCONS_00018608	gene-PXDC1_tGut
TCONS_00018609	gene-ECI2_tGut
TCONS_00018610	gene-ECI2_tGut
TCONS_00018611	gene-ECI2_tGut
TCONS_00018612	gene-RPP40_tGut
TCONS_00018613	gene-LYRM4_tGut
TCONS_00018614	gene-LYRM4_tGut
TCONS_00018615	gene-LYRM4_tGut
TCONS_00018616	gene-NRN1_tGut
TCONS_00018617	gene-F13A1_tGut
TCONS_00018619	gene-SSR1_tGut
TCONS_00018618	gene-SSR1_tGut
TCONS_00018620	gene-SSR1_tGut
TCONS_00018622	gene-TXNDC5_tGut
TCONS_00018621	gene-TXNDC5_tGut
TCONS_00018623	gene-BLOC1S5_tGut
TCONS_00018624	gene-EEF1E1_tGut
TCONS_00018625	gene-SLC35B3_tGut
TCONS_00018626	gene-LOC115493766_tGut
TCONS_00018627	gene-OFCC1_gGal
TCONS_00018628	gene-TFAP2A_tGut
TCONS_00018629	gene-TFAP2A_tGut
TCONS_00018630	gene-TFAP2A_tGut
TCONS_00018631	gene-TFAP2A_tGut
TCONS_00018632	gene-TFAP2A_tGut
TCONS_00018633	gene-TFAP2A_tGut
TCONS_00018634	gene-MAK_tGut
TCONS_00018636	gene-MAK_tGut
TCONS_00018635	gene-MAK_tGut
TCONS_00018637	gene-MAK_tGut
TCONS_00018638	gene-GCM2_tGut
TCONS_00018639	gene-ELOVL2_tGut
TCONS_00018640	gene-NEDD9_tGut
TCONS_00018641	gene-NEDD9_tGut
TCONS_00018642	gene-ADTRP_gGal
TCONS_00018644	gene-TBC1D7_tGut
TCONS_00018643	gene-TBC1D7_tGut
TCONS_00018645	gene-GFOD1_tGut
TCONS_00018646	gene-GFOD1_tGut
TCONS_00018647	gene-TMEM14C_gGal
TCONS_00018648	gene-PAK1IP1_tGut
TCONS_00018649	gene-PAK1IP1_tGut
TCONS_00018650	gene-FAM8A1_tGut
TCONS_00018651	gene-CAP2_tGut
TCONS_00018652	gene-CAP2_tGut
TCONS_00018653	gene-CAP2_tGut
TCONS_00018654	gene-RBM24_tGut
TCONS_00018655	gene-GMPR_tGut
TCONS_00018656	gene-GMPR_tGut
TCONS_00018657	gene-MYLIP_gGal
TCONS_00018658	gene-JARID2_tGut
TCONS_00018659	gene-JARID2_tGut
TCONS_00018660	gene-CD83_tGut
TCONS_00018661	gene-NOL7_tGut
TCONS_00018662	gene-SIRT5_tGut
TCONS_00018663	gene-KIF13A_tGut
TCONS_00018667	gene-KIF13A_tGut
TCONS_00018669	gene-KIF13A_tGut
TCONS_00018670	gene-KIF13A_tGut
TCONS_00018668	gene-KIF13A_tGut
TCONS_00018666	gene-KIF13A_tGut
TCONS_00018665	gene-KIF13A_tGut
TCONS_00018664	gene-KIF13A_tGut
TCONS_00018671	gene-KIF13A_tGut
TCONS_00018672	gene-NHLRC1_tGut
TCONS_00018673	gene-TPMT_tGut
TCONS_00018674	gene-DEK_tGut
TCONS_00018675	gene-DEK_tGut
TCONS_00018676	gene-DEK_tGut
TCONS_00018677	gene-DEK_tGut
TCONS_00018679	gene-MBOAT1_tGut
TCONS_00018678	gene-MBOAT1_tGut
TCONS_00018680	gene-MBOAT1_tGut
TCONS_00018682	gene-MBOAT1_tGut
TCONS_00018681	gene-MBOAT1_tGut
TCONS_00018683	gene-PRL_tGut
TCONS_00018685	gene-DCDC2_tGut
TCONS_00018684	gene-DCDC2_tGut
TCONS_00018687	gene-DCDC2_tGut
TCONS_00018686	gene-DCDC2_tGut
TCONS_00018688	gene-DCDC2_tGut
TCONS_00018690	gene-DCDC2_tGut
TCONS_00018689	gene-DCDC2_tGut
TCONS_00018691	gene-GPLD1_tGut
TCONS_00018693	gene-KIAA0319_tGut
TCONS_00018692	gene-KIAA0319_tGut
TCONS_00018695	gene-KIAA0319_tGut
TCONS_00018694	gene-KIAA0319_tGut
TCONS_00018696	gene-TXNL4A_tGut
TCONS_00018697	gene-RECK_tGut
TCONS_00018698	gene-RECK_tGut
TCONS_00018701	gene-RECK_tGut
TCONS_00018700	gene-RECK_tGut
TCONS_00018699	gene-RECK_tGut
TCONS_00018702	gene-TGFBR1_tGut
TCONS_00018703	gene-TGFBR1_tGut
TCONS_00018704	gene-COL15A1_tGut
TCONS_00018706	gene-COL15A1_tGut
TCONS_00018705	gene-COL15A1_tGut
TCONS_00018707	gene-COL15A1_tGut
TCONS_00018708	gene-TRIP13_tGut
TCONS_00018709	gene-TNS3_tGut
TCONS_00018710	gene-TNS3_tGut
TCONS_00018711	gene-TNS3_tGut
TCONS_00018712	gene-TNS3_tGut
TCONS_00018713	gene-TNS3_tGut
TCONS_00018715	gene-TNS3_tGut
TCONS_00018714	gene-TNS3_tGut
TCONS_00018716	gene-HUS1_tGut
TCONS_00018718	gene-HUS1_tGut
TCONS_00018717	gene-HUS1_tGut
TCONS_00018719	gene-ICE1_tGut
TCONS_00018720	gene-SLC12A7_tGut-4
TCONS_00018721	gene-LSM5_gGal-9
TCONS_00018722	gene-PPP1R17_gGal
TCONS_00018723	gene-ITGA9_tGut
TCONS_00018724	gene-ITGA9_tGut
TCONS_00018725	gene-GOLGA4_tGut
TCONS_00018726	gene-GOLGA4_tGut
TCONS_00018727	gene-GOLGA4_tGut
TCONS_00018729	gene-GOLGA4_tGut
TCONS_00018728	gene-GOLGA4_tGut
TCONS_00018731	gene-GOLGA4_tGut
TCONS_00018730	gene-GOLGA4_tGut
TCONS_00018732	gene-GOLGA4_tGut
TCONS_00018733	gene-TARP_gGal
TCONS_00018735	gene-AMPH_tGut
TCONS_00018734	gene-AMPH_tGut
TCONS_00018736	gene-VPS41_tGut
TCONS_00018737	gene-VPS41_tGut
TCONS_00018738	gene-LOC105758977_tGut
TCONS_00018739	gene-MPLKIP_gGal
TCONS_00018740	gene-MPLKIP_gGal
TCONS_00018741	gene-INHBA_tGut
TCONS_00018742	gene-GLI3_tGut
TCONS_00018743	gene-GLI3_tGut
